Event	ID	Name			Wwise Object Path	Notes
	391505112	Kria_Hurt			\Default Work Unit\Kria\Kria_Hurt	
	593618095	Kria_Death			\Default Work Unit\Kria\Kria_Death	
	999003416	Kria_Movement			\Default Work Unit\Kria\Kria_Movement	
	1259253148	Kria_Parata			\Default Work Unit\Kria\Kria_Parata	
	2152744325	Kria_Health			\Default Work Unit\Kria\Kria_Health	
	2186709097	Kria_Jump_Double			\Default Work Unit\Kria\Kria_Jump_Double	
	2834088607	Kria_Death_Sea			\Default Work Unit\Kria\Kria_Death_Sea	
	3012210879	Kria_Attack			\Default Work Unit\Kria\Kria_Attack	
	3169425489	Kria_Idle			\Default Work Unit\Kria\Kria_Idle	
	3390726173	Kria_Jump_Land			\Default Work Unit\Kria\Kria_Jump_Land	
	3713389253	Weapon_On_Off			\Default Work Unit\Kria\Weapon_On_Off	
	3972774391	Weapon_Hit			\Default Work Unit\Kria\Weapon_Hit	
	4231639840	Kria_Attack_Long			\Default Work Unit\Kria\Kria_Attack_Long	
	4282630791	Kria_Dash			\Default Work Unit\Kria\Kria_Dash	

Switch Group	ID	Name			Wwise Object Path	Notes
	2926367394	Kria_Enemies_Hits			\Default Work Unit\Kria\Kria_Enemies_Hits	
	3824661808	Kria_Movement_Speed			\Default Work Unit\Kria\Kria_Movement_Speed	
	3935455201	Esploratori_Range			\Default Work Unit\Enemies\Esploratori_Range	
	4064446173	Surface_Type			\Default Work Unit\General\Surface_Type	

Switch	ID	Name	Switch Group			Notes
	219529847	LiocarpioCharacter_BP	Kria_Enemies_Hits			
	1072062012	MedusaCharacter_BP	Kria_Enemies_Hits			
	3422721884	EsploratoriRangeCharacter_BP	Kria_Enemies_Hits			
	4157101647	EsploratoriMeleeCharacter_BP	Kria_Enemies_Hits			
	712161704	Run	Kria_Movement_Speed			
	2108779966	Walk	Kria_Movement_Speed			
	205441744	Fionda	Esploratori_Range			
	3243874037	Bastone	Esploratori_Range			
	841620460	Concrete	Surface_Type			
	1216965916	Stone	Surface_Type			
	1923566115	Esploratore	Surface_Type			
	2451973012	Coral	Surface_Type			
	2609729838	Medusa	Surface_Type			
	2654748154	Water	Surface_Type			
	4029561118	Granchio	Surface_Type			

Game Parameter	ID	Name			Wwise Object Path	Notes
	2152744325	Kria_Health			\Default Work Unit\Kria_Health	
	3824661808	Kria_Movement_Speed			\Default Work Unit\Kria_Movement_Speed	

Effect plug-ins	ID	Name	Type				Notes
	36448204	esploratore_weapon_impact_bastone_kria_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\esploratori_weapon_impact_bastone_kria\esploratore_weapon_impact_bastone_kria_001_D3280EE9.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria_Enemies_Hits\Esploratori_Range_Hit\esploratori_weapon_impact_bastone_kria\esploratore_weapon_impact_bastone_kria_001		28392
	52901479	kria_voice_jump_end_005	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_jump_end\kria_voice_jump_end_005_79E824DB.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\kria_voice_jump_end\kria_voice_jump_end_005		6713
	59344045	kria_swoosh_magic_005	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_swoosh_magic\kria_swoosh_magic_005_D17D8776.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack_Long\Kria_Attack_Long_Swish\kria_swoosh_magic_02\kria_swoosh_magic_005		50461
	61577600	dissolvenza_death_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\dissolvenza_death\dissolvenza_death_002_1854AC3A.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\VFX\VFX\dissolvenza_death\dissolvenza_death_002		126465
	65491790	kria_death_body_fall_water_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_death_body_fall_water\kria_death_body_fall_water_001_2388197B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria_Death_Body_Fall\kria_death_body_fall_water\kria_death_body_fall_water_001		79243
	73504785	Kria Jump Foley 2	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria jump foley\Kria Jump Foley 2_0A82DA46.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Kria_Jump_Swish\kria jump foley\Kria Jump Foley 2		8190
	74072856	kria_voice_attack_heavy_008	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_attack_heavy_008_CC62D7CF.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack_Long\Kria Voice Attack Long\kria_voice_attack_heavy_008		23131
	85630113	WHOOSH-SOFT_Bottom_Rocker	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\WHOOSH-SOFT_Bottom_Rocker_EC84DB18.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Dash\WHOOSH-SOFT_Bottom_Rocker		111567
	88089120	kria_footsteps_walk_acqua_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_walk_acqua_003_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Footsteps_Surface\Kria_Footsteps_Water\Kria_Footsteps_Water_Walk\kria_footsteps_walk_acqua_003		15754
	88682764	kria_footsteps_run_pietra_004	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_run_pietra_004_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Footsteps_Surface\Kria_Footsteps_Concrete\Kria_Footsteps_Concrete_Run\kria_footsteps_run_pietra_004		10170
	91345559	kria_voice_damage_heavy_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_damage_heavy_003_B32F345B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria Voice Pain\kria_voice_damage_heavy_003		22970
	104623873	kria_footsteps_walk_pietra_004	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_walk_pietra_004_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Footsteps_Surface\Kria_Footsteps_Concrete\Kria_Footsteps_Concrete_Walk\kria_footsteps_walk_pietra_004		14682
	116967474	kria_footsteps_walk_pietra_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_walk_pietra_001_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Footsteps_Surface\Kria_Footsteps_Concrete\Kria_Footsteps_Concrete_Walk\kria_footsteps_walk_pietra_001		13321
	127699525	esploratori_weapon_impact_fionda_kria_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\esploratori_weapon_impact_fionda_kria\esploratori_weapon_impact_fionda_kria_003_2BEF06AF.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria_Enemies_Hits\Esploratori_Range_Hit\esploratori_weapon_impact_fionda_kria\esploratori_weapon_impact_fionda_kria_003		16913
	130907756	kria_voice_attack_heavy_006	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_attack_heavy_006_B8F0EA48.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack_Long\Kria Voice Attack Long\kria_voice_attack_heavy_006		27865
	134451932	kria_death_body_fall_stone_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_death_body_fall_stone_003_ED97367E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria_Death_Body_Fall\Kria_Death_Body_Fall_Stone\kria_death_body_fall_stone_003		40324
	155016145	kria_footsteps_jump_atterraggio_pietra_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_jump_atterraggio_pietra_002_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Jump_Surface\Kria_Atterraggio_Concrete\kria atterraggio\kria_footsteps_jump_atterraggio_pietra_002		18078
	163710507	kria_voice_attack_light_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_attack_light_001_E1EFF18E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack\Kria Voice Attack Short\kria_voice_attack_light_001		7869
	163801797	kria_voice_jump_end_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_jump_end\kria_voice_jump_end_001_DC95A382.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\kria_voice_jump_end\kria_voice_jump_end_001		4643
	165678167	kria_footsteps_run_acqua_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_run_acqua_002_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Footsteps_Surface\Kria_Footsteps_Water\Kria_Footsteps_Water_Run\kria_footsteps_run_acqua_002		10839
	168425737	Kria Jump Atterraggio Foley 2	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\atterraggio foley\Kria Jump Atterraggio Foley 2_55DA7D19.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Jump_Surface\Kria_Atterraggio_Water\Kria atterraggio foley_01\Kria Jump Atterraggio Foley 2		8605
	172914826	Kria Contrattacco Swish 3	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\Kria Contrattacco Swish\Kria Contrattacco Swish 3_DBDB9422.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack_Long\Kria_Attack_Long_Swish\Kria_Attack_Long_Swish\Kria Contrattacco Swish 3		4492
	174626729	kria_footsteps_run_pietra_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_run_pietra_003_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Footsteps_Surface\Kria_Footsteps_Concrete\Kria_Footsteps_Concrete_Run\kria_footsteps_run_pietra_003		9140
	175409675	kria_footsteps_jump_atterraggio_pietra_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_jump_atterraggio_pietra_003_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Jump_Surface\Kria_Atterraggio_Concrete\kria atterraggio\kria_footsteps_jump_atterraggio_pietra_003		19904
	175491956	vampirisim_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\vampirism\vampirisim_001_E9D0980B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Esploratore\vampirism\vampirisim_001		32721
	177754913	kria_footsteps_jump_atterraggio_acqua_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_jump_atterraggio_acqua_001_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Jump_Surface\Kria_Atterraggio_Water\Kria Jump Atterraggio Water\kria_footsteps_jump_atterraggio_acqua_001		26294
	179561184	parata_granchio_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\parata_granchio\parata_granchio_001_73B9E1EC.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Parata_Enemies\Parata_Granchio\parata_granchio_001		26755
	185876416	kria_footsteps_jump_atterraggio_acqua_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_jump_atterraggio_acqua_002_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Jump_Surface\Kria_Atterraggio_Water\Kria Jump Atterraggio Water\kria_footsteps_jump_atterraggio_acqua_002		25651
	189542073	kria_voice_damage_light_006	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_damage_light_006_3C44614A.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria Voice Pain\kria_voice_damage_light_006		11201
	189794368	kria_footsteps_walk_acqua_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_walk_acqua_001_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Footsteps_Surface\Kria_Footsteps_Water\Kria_Footsteps_Water_Walk\kria_footsteps_walk_acqua_001		16024
	190376834	kria_parata_esploratore_bastone_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\parata_esploratore_bastone\kria_parata_esploratore_bastone_001_8D5B9605.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Parata_Enemies\Parata_Esploratori_Range\parata_esploratore_bastone\kria_parata_esploratore_bastone_001		27248
	190978072	kria_footsteps_run_acqua_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_run_acqua_001_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Footsteps_Surface\Kria_Footsteps_Water\Kria_Footsteps_Water_Run\kria_footsteps_run_acqua_001		10644
	195612381	kria_weapon_impact_granchio_heavy_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_granchio_heavy_002_2D1AC218.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Granchio\Weapon_Hit_Granchio\kria_weapon_impact_granchio_heavy_002		46699
	232394830	kria_voice_idle_breath_light_out_008	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_idle_breath_light_out\kria_voice_idle_breath_light_out_008_05F684A3.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Kria_Idle\kria_voice_idle_breath_light_out\kria_voice_idle_breath_light_out_008		20757
	237214609	esploratori_weapon_impact_knife_kria_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\esploratori_weapon_impact_knife_kria_001_72251D93.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria_Enemies_Hits\Esploratori_Knife_Impact_Kria\esploratori_weapon_impact_knife_kria_001		20668
	243901238	kria_voice_idle_breath_light_in_005	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_idle_breath_light_in_005_D4F772A9.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Kria_Idle\Kria_Idle_Breath_In\kria_voice_idle_breath_light_in_005		23128
	247137309	kria_voice_damage_heavy_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_damage_heavy_001_833E8E49.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria Voice Pain\kria_voice_damage_heavy_001		14132
	249302796	kria_death_body_fall_stone_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_death_body_fall_stone_002_B5CC7ABF.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria_Death_Body_Fall\Kria_Death_Body_Fall_Stone\kria_death_body_fall_stone_002		46402
	252418881	parata_esploratore_knife_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\parata_esploratore_knife\parata_esploratore_knife_001_0AD414A4.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Parata_Enemies\Parata_Esploratori_Meele\parata_esploratore_knife_001		24684
	258720405	Kria Jump Foley 1	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria jump foley\Kria Jump Foley 1_5B732130.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Kria_Jump_Swish\kria jump foley\Kria Jump Foley 1		8143
	265810509	Kria Swish Attack 6	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\Kria Attack Swish\Kria Swish Attack 6_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack\Kria_Attack_Swish\Kria Swish Attack 6		10915
	287455049	kria_weapon_impact_ground_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_ground\kria_weapon_impact_ground_003_A36D51B3.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack_Long\Kria_Attack_Long_Swish\Combo_Attack_Switch\kria_weapon_impact_ground\kria_weapon_impact_ground_003		18913
	288668600	kria_weapon_impact_granchio_heavy_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_granchio_heavy_001_B71820A6.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Granchio\Weapon_Hit_Granchio\kria_weapon_impact_granchio_heavy_001		45744
	296831731	kria_weapon_impact_granchio_light_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_granchio_light_001_8656D6F3.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Granchio\Weapon_Hit_Granchio\kria_weapon_impact_granchio_light_001		24209
	299595032	kria_parata_esploratore_bastone_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\parata_esploratore_bastone\kria_parata_esploratore_bastone_003_5956A30F.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Parata_Enemies\Parata_Esploratori_Range\parata_esploratore_bastone\kria_parata_esploratore_bastone_003		30127
	307463050	kria_swoosh_magic_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_swoosh_magic\kria_swoosh_magic_001_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\kria_swoosh_magic\kria_swoosh_magic_001		56545
	339650894	kria_voice_idle_breath_light_out_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_idle_breath_light_out\kria_voice_idle_breath_light_out_002_85D5EF7B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Kria_Idle\kria_voice_idle_breath_light_out\kria_voice_idle_breath_light_out_002		21425
	354511679	kria_footsteps_walk_pietra_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_walk_pietra_003_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Footsteps_Surface\Kria_Footsteps_Concrete\Kria_Footsteps_Concrete_Walk\kria_footsteps_walk_pietra_003		13650
	380006111	kria_weapon_impact_water_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_water\kria_weapon_impact_water_003_353CFE49.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack_Long\Kria_Attack_Long_Swish\Combo_Attack_Switch\kria_weapon_impact_water\kria_weapon_impact_water_003		41170
	388560509	kria_swoosh_magic_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_swoosh_magic\kria_swoosh_magic_002_3F895BFE.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\kria_swoosh_magic_01\kria_swoosh_magic_002		41489
	392108505	kria_swoosh_magic_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_swoosh_magic\kria_swoosh_magic_001_81DCCB5A.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack_Long\Kria_Attack_Long_Swish\kria_swoosh_magic_02\kria_swoosh_magic_001		48280
	394112676	kria_footsteps_run_pietra_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_run_pietra_002_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Footsteps_Surface\Kria_Footsteps_Concrete\Kria_Footsteps_Concrete_Run\kria_footsteps_run_pietra_002		9205
	394510989	kria_voice_attack_light_004	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_attack_light_004_E0708ADA.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack\Kria Voice Attack Short\kria_voice_attack_light_004		9463
	402709175	kria_weapon_impact_esploratore_heavy_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_esploratore_heavy_001_EC6FB1E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Esploratore\kria_weapon_impact_esploratore\kria_weapon_impact_esploratore_heavy_001		39781
	407758502	kria_voice_attack_heavy_007	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_attack_heavy_007_2AEEF47F.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack_Long\Kria Voice Attack Long\kria_voice_attack_heavy_007		25414
	412750688	kria_weapon_impact_medusa_light_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_medusa_light_002_9DBB1EE1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Medusa\kria_weapon_impact_medusa\kria_weapon_impact_medusa_light_002		24945
